"98 FAIRWAY HEIGHTS, TRALEE, KERRY"	Kerry	"48,458"	47335	11/01/2018
"APARTMENT 2, 85 NORTHMAIN STREET, YOUGHAL"	Cork	"17,067"	16790.67	11/01/2018
"APT 1 CASTLE PLACE, DRUMBOE, COUNTY DONEGAL"	Donegal	"40,000"	38934	11/01/2018
"APT 10 PIER VILLAGE, FELS POINT, TRALEE"	Kerry	"99,000"	101757	11/01/2018
"APT 10, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16722	11/01/2018
"APT 11, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16434	11/01/2018
"APT 12, 85 NORTH MAIN STREET, YOUGHAL"	Cork	"17,067"	16418	11/01/2018
"APT 13, 85 NORTH MAIN STREET, YOUGHAL"	Cork	"17,067"	17645	11/01/2018
"APT 15, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	17248	11/01/2018
"APT 1, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16344.67	11/01/2018
"APT 3, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16740.67	11/01/2018
"APT 4, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	17287.67	11/01/2018
"APT 5, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16633.67	11/01/2018
"APT 6, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16931	11/01/2018
"APT 7, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	16410	11/01/2018
"APT 8, 85 NORTH MAIN ST, YOUGHAL"	Cork	"17,067"	17225	11/01/2018
"APT 9, 85 NORTH MAIN STREET, YOUGHAL"	Cork	"17,067"	16646	11/01/2018
"ARDRINANE, CLASH WEST, TRALEE"	Kerry	"125,000"	125671	11/01/2018
"BALLAGH, ADAMSTOWN, WEXFORD"	Wexford	"126,750"	129488	11/01/2018
"BALLYBRIDE UPPER, CONNA, CORK"	Cork	"140,000"	133248	11/01/2018
"BALLYDAGUE, BALLYHOOLY, FERMOY"	Cork	"320,000"	307596	11/01/2018
"BROOKFIELD LODGE BALLINAMONA, THE BALLAGH, ENNISCORTHY"	Wexford	"240,000"	241292	11/01/2018
"CAHERNALEGA, BALLINAMULT, VIA CLONMEL"	Waterford	"125,000"	123239	11/01/2018
"CLOONMULLEN, LOUGHLYNN, CASTLEREA"	Roscommon	"73,000"	72740	11/01/2018
"CLOYDAGH, MILFORD, CARLOW"	Carlow	"190,000"	183442	11/01/2018
"COOLBUNIA, CHEEKPOINT, WATERFORD"	Waterford	"250,000"	252972	11/01/2018
"COOLTRIMEGISH, TULLYNAHINNERA, CASTLEBLAYNEY"	Monaghan	"170,000"	171821	11/01/2018
"CORLOUGHCAHILL, DRUMKEERAN, LEITRIM"	Leitrim	"58,000"	57527	11/01/2018
"DEANSCURRAGH, LONGFORD, LONGFORD"	Longford	"142,500"	148822	11/01/2018
"DUBLIN RD, MAYNOOTH, KILDARE"	Kildare	"435,000"	446773	11/01/2018
"FARMHILL, CLAREMORRIS, CO. MAYO"	Mayo	"20,000"	19373	11/01/2018
"IONA, MAIN STREET, GLENVILLE"	Cork	"111,000"	114709	11/01/2018
"KILLADERRY, DANGEAN, CO OFFALY"	Offaly	"60,000"	59131	11/01/2018
"KILNATOORA, YOUGHAL, CORK"	Cork	"257,500"	249576	11/01/2018
"KNOCKATAGGLEMORE, KILCUMMIN, KILLARNEY"	Kerry	"190,000"	186130	11/01/2018
"LOWERTOWN, SCHULL, CORK"	Cork	"367,000"	371073	11/01/2018
"MONASTERY, ENNISKERRY, WICKLOW"	Wicklow	"825,000"	813845	11/01/2018
"MOYLEROE BIG, DELVIN, WESTMEATH"	Westmeath	"210,000"	203433	11/01/2018
"PHEASANTHILL, CASTLEBAR, COUNTY MAYO"	Mayo	"150,000"	145951	11/01/2018
"QUAY HOUSE, DENNIS QUAY, KINSALE"	Cork	"670,000"	664884	11/01/2018
"RAFEEN HILL, MONKSTOWN, CORK"	Cork	"280,000"	278846	11/01/2018
"ROCKLANDS, THE BOWER, BALBRIGGAN"	Dublin	"650,000"	650743	11/01/2018
"ROCKVILLE LODGE, NEWTOWNPARK AVE, BLACKROCK"	Dublin	"745,000"	729834	11/01/2018
"SAN GORETTI, DUBLIN RD, DROGHEDA"	Louth	"890,000"	850052	11/01/2018
"SILVERBERRY, GORTGARRALT, FEDAMORE"	Limerick	"180,000"	185682	11/01/2018
"ST MARTINS, KILLESK CAMPILE, NEW ROSS"	Wexford	"158,000"	153139	11/01/2018
"STATION RD, OUGHTERARD, GALWAY"	Galway	"248,000"	252352	11/01/2018
"STONE HOUSE, CROWE ST, GORT"	Galway	"315,000"	317860	11/01/2018
"SUNVILLE HOUSE, SUNVILLE, PALLASGREEN"	Limerick	"450,000"	435179	11/01/2018
"THE BUNGALOW, SHELBOURNE RD, LIMERICK"	Limerick	"200,000"	192634	11/01/2018
"THE GABLES, COOLAWINNA, ASHFORD"	Wicklow	"695,000"	690175	11/01/2018
"THE SQUARE, DROMCOLLOGHER, CO LIMERICK"	Limerick	"40,000"	40982	11/01/2018
"WILLIAMSTOWN FARMHOUSE, WILLIAMSTOWN, CASTLEBELLINGHAM"	Louth	"500,000"	484628	11/01/2018
"1 BARRYS PLACE, SEMINARY RD, BLACKPOOL"	Cork	"86,000"	88860	12/01/2018
"1 LANESBOROUGH SQAUARE, ST MARGARETS RD, DUBLIN 11"	Dublin	"188,000"	192444	12/01/2018
"1 LAUREL AVE, LOUGHBOY, KILKENNY"	Kilkenny	"200,000"	196697	12/01/2018
"1 Parkside Heath, Parkside, Malahide Road"	Dublin	"317,180"	326350	12/01/2018
"1 ROSAPENNA COTTAGES, DOWNINGS, DONEGAL"	Donegal	"105,000"	106928	12/01/2018
"10 CLOONTIES, BALLYFERRITER, CO. KERRY"	Kerry	"160,000"	162027	12/01/2018
"10 HIGHLAND GROVE, THE PARK, CABINTEELY DUBLIN 18"	Dublin	"520,000"	520309	12/01/2018
"10 Morristown Green, The Paddocks, Station Road"	Kildare	"289,868"	284200	12/01/2018
"10 OAKLEY GROVE, GRAIGUECULLEN, CARLOW"	Laois	"148,000"	148524	12/01/2018
"104 Millers Court, Old Quarter, Ballincollig"	Cork	"392,061"	372915.57	12/01/2018
"105 Woodlawn, Allenwood, Naas"	Kildare	"193,833"	185813.6	12/01/2018
"109 THE STRAND, OCALLAGHAN STRAND, LIMERICK"	Limerick	"210,000"	210670	12/01/2018
"11 GLEANN NA LOCHA, CARRICK ON SUIR, TIPPERARY"	Tipperary	"114,538"	117329	12/01/2018
"118 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN"	Dublin	"330,000"	329520	12/01/2018
"12 BALLYSHANNON MANOR, DERRINTUAN, KILDARE"	Kildare	"176,000"	181463	12/01/2018
"12 DEERPARK LAWN, CASTLEKNOCK, DUBLIN 15"	Dublin	"1,425,000"	1494737	12/01/2018
"12 Larkfield Glade, Clay Farm, Leopardstown"	Dublin	"427,313"	433811	12/01/2018
"12 MEADOWS SMITHBORO, MONAGHAN"	Monaghan	"150,000"	149722	12/01/2018
"12 MUING EST, OAKPARK, TRALEE"	Kerry	"60,000"	58311	12/01/2018
"12 PAIRC NA GCON, BALLYGAR ROAD, MOUNTBELLEW"	Galway	"187,500"	186272	12/01/2018
"12 SADDLERS GLADE, MULHUDDART, DUBLIN"	Dublin	"260,000"	247115	12/01/2018
"12 TALLON HEIGHTS, CASTLETOWNBERE, CORK"	Cork	"105,000"	108929	12/01/2018
"12 THOMAS DAVIS ST WEST, INCHICORE, DUBLIN 8"	Dublin	"245,000"	256896	12/01/2018
"120 COLLEGE ST, CAVAN, CAVAN"	Cavan	"107,000"	111894	12/01/2018
"120 DUN NA CARRAIGE, SALTHILL, GALWAY"	Galway	"425,000"	405304	12/01/2018
"121 CLUAIN RIOCAIRD, HEADFORD RD, GALWAY"	Galway	"100,000"	100196	12/01/2018
"123 SHANOWEN, RATHCORMAC, CORK"	Cork	"172,000"	167440	12/01/2018
"13 CLOONTIES, BALLYFERRITER, CO KERRY"	Kerry	"160,000"	156705	12/01/2018
"13 OTTERBROOK, RATHFARNHAM, DUBLIN 14"	Dublin	"390,000"	393040	12/01/2018
"13 The Elms, Old Grange Wood, Monasterevin"	Kildare	"229,405"	224312.28	12/01/2018
"14 Ashfield Grove, Ridgewood, Swords"	Dublin	"317,100"	316668	12/01/2018
"14 GLENOAKS DR, CLONMEL, TIPPERARY"	Tipperary	"134,000"	136435	12/01/2018
"14 KENNELSFORT RD UPPER, PALMERSTOWN, DUBLIN 20"	Dublin	"322,000"	312888	12/01/2018
"14 PARK GATE, GRANGE RATH, DUBLIN ROAD"	Louth	"240,000"	248092	12/01/2018
"146 FOREST HILLS, RATHCOOLE, DUBLIN"	Dublin	"280,000"	273667	12/01/2018
"147 COLLINS AVE EAST, KILLESTER, DUBLIN 5"	Dublin	"290,000"	284951	12/01/2018
"148 KILDARE RD, CRUMLIN, DUBLIN 12"	Dublin	"291,000"	286863	12/01/2018
"15 ST JOHNS TCE, NENAGH, TIPPERARY"	Tipperary	"57,000"	55126	12/01/2018
"15 STEAMBOAT QUAY, PHASE 1, DOCK ROAD"	Limerick	"70,000"	72524	12/01/2018
"16 FERNVILLE, CLERIHAN, CLONMEL"	Tipperary	"240,000"	237091	12/01/2018
"16 PATRICK ODONOGHUE PLACE, TOGHER, CORK"	Cork	"190,000"	183637	12/01/2018
"16 SEVENSPRINGS, TULLOW RD, CARLOW"	Carlow	"188,500"	190392	12/01/2018
"1638 PARIC MHUIRE, NEWBRIDGE, KILDARE"	Kildare	"211,000"	220079	12/01/2018
"168 BRYANSTOWN MANOR, DROGHEDA, LOUTH"	Louth	"182,000"	183982	12/01/2018
"171 DUN EOIN, BALLINREA RD, CARRIGALINE"	Cork	"280,000"	285581	12/01/2018
"18 ABBEYBROOK VIEW, KILBEGGAN, MULLINGAR"	Meath	"145,374"	141106.45	12/01/2018
"18 HOLLY PARK, CORBAWN LANE, SHANKILL"	Dublin	"500,000"	509139	12/01/2018
"19 GREEN CASTLE AVE, COOLOCK, DUBLIN 17"	Dublin	"235,000"	240018	12/01/2018
"19 MEADOWFIELD, SANDYFORD, DUBLIN 18"	Dublin	"128,783"	131458	12/01/2018
"19 MOUNT PROSPECT PARK, CLONTARF, DUBLIN 3"	Dublin	"142,813"	147970.5	12/01/2018
"2 ASHFIELD GREEN, BALBRIGGAN, DUBLIN"	Dublin	"242,500"	248422	12/01/2018
"2 BALLYNESS, FALCARRAGH, LETTERKENNY"	Donegal	"86,000"	86089	12/01/2018
"2 CAPEVIEW, ARDMANAGH, SCHULL"	Cork	"250,000"	258648	12/01/2018
"2 CLOONTIES, BALLYFERRITER, CO KERRY"	Kerry	"150,000"	142820	12/01/2018
"2 GREEN PARK, ORWELL RD, RATHGAR DUBLIN 14"	Dublin	"1,650,000"	1576330	12/01/2018
"2 MOUNTFIELD, TRAMORE"	Waterford	"190,088"	193155	12/01/2018
"2 THE GREEN, GREENVALLEY, DONNYBROOK"	Cork	"251,000"	246830	12/01/2018
"20 RIVER RD, RHEBOGUE, LIMERICK"	Limerick	"220,000"	209143	12/01/2018
"201 Caisleann na hAbhainn, Castletroy"	Limerick	"236,454"	227012	12/01/2018
"202 GALLOPING GREEN, STILLORGAN RD, CO DUBLIN"	Dublin	"355,000"	338631	12/01/2018
"205 THE WILLOWS, BALLINCOLLIG, CO CORK"	Cork	"235,000"	224560	12/01/2018
"21 HOLYWELL DENE, SWORDS, CO DUBLIN"	Dublin	"257,000"	245230	12/01/2018
"21 LYMEWOOD MEWS, SANTRY, DUBLIN 9"	Dublin	"250,000"	238691	12/01/2018
"21 MARY STREET, APPARTMENT, NEW ROSS"	Wexford	"40,000"	38712	12/01/2018
"211 CLOGHER ROAD, CRUMLIN, DUBLIN 12"	Dublin	"340,000"	344038	12/01/2018
"22 ARAS NA TRA, COIS CUAIN, SALTHILL"	Galway	"295,000"	283187	12/01/2018
"23 HILLVIEW EST, DUNSHAUGHLIN, MEATH"	Meath	"150,000"	155948	12/01/2018
"24 MOUNT DRUMMOND SQ, HAROLDS CROSS, DUBLIN 6"	Dublin	"490,000"	513691	12/01/2018
"25 ACADEMY COURT, ACADEMY ST, KILDARE"	Kildare	"165,000"	163910	12/01/2018
"25 The Crescent, Rosmor, Kilmallock Road"	Limerick	"168,238"	165640.88	12/01/2018
"26 BEWLEY ST, NEW ROSS, WEXFORD"	Wexford	"40,000"	41116	12/01/2018
"26 MERLYN RD, BALLSBRIDGE, DUBLIN 4"	Dublin	"920,000"	921686	12/01/2018
"26 TRINITY COURT, GEORGES QUAY, CORK CITY"	Cork	"255,000"	246866	12/01/2018
"267 MALAHIDE MARINA VILLAGE, MALAHIDE, DUBLIN"	Dublin	"285,000"	294219	12/01/2018
"27 Ardmore Rise, Bettystown, County Meath"	Meath	"75,000"	73432	12/01/2018
"27 ASHDOWN, COURTBACK AVE, LIMERICK"	Limerick	"160,000"	166148	12/01/2018
"27 NEWTOWN LAWNS, MULLINGAR, WESTMEATH"	Westmeath	"145,000"	139277	12/01/2018
"27C LANDSDOWNE VALLEY, SLIEVEBLOOM RD, DRIMNAGH"	Dublin	"213,000"	218945	12/01/2018
"28 KILMACUD PARK, STILLORGAN, DUBLIN"	Dublin	"660,000"	671425	12/01/2018
"29 CLUAIN BEAG, NOBBER, MEATH"	Meath	"125,000"	121803	12/01/2018
"29 HILL CREST, MAYFIELD RD, CLAREMORRIS"	Mayo	"172,500"	174909	12/01/2018
"29 RAILWAY ST, NAVAN, CO MEATH"	Meath	"100,000"	103020	12/01/2018
"29 ROSAN GLAS, RAHOON RD, GALWAY"	Galway	"252,000"	241705	12/01/2018
"29 SHELTON PARK, KIMMAGE RD WEST, DUBLIN 12"	Dublin	"535,000"	525016	12/01/2018
"29 The Gallops, Kinnegad Road, Trim"	Meath	"237,885"	238311	12/01/2018
"3 HARCOURT LODGE, INCHICORE, DUBLIN 8"	Dublin	"294,000"	305693	12/01/2018
"3 PODDLE GREEN, PODDLE PARK RD, KIMMAGE DUBLIN 12"	Dublin	"330,000"	316859	12/01/2018
"3 THE COURTYARD LIFFEY VIEW APTS, MAIN ST, LEIXLIP"	Kildare	"162,500"	167891	12/01/2018
"3 THE GROVE, WOODPARK, BALLINTEER DUBLIN 16"	Dublin	"450,000"	465427	12/01/2018
"3 Wafre Lodge, Dublin Road, Ashbourne"	Meath	"387,666"	382328	12/01/2018
"30 ARANLEIGH MOUNT, RATHFARNHAM, DUBLIN 16"	Dublin	"615,000"	615981	12/01/2018
"30 WAINSFORT MANOR CRESCENT, WAINSFORT MANOR, TERENURE DUBLIN 6W"	Dublin	"550,000"	531869	12/01/2018
"328 GRACE PARK MANOR, DRUMCONDRA, DUBLIN 9"	Dublin	"300,000"	313633	12/01/2018
"33 ST PATRICK'S AVENUE, TIPPERARY"	Tipperary	"30,000"	28579	12/01/2018
"34 ST JOSEPH'S PARK, TUAM, CO GALWAY"	Galway	"110,000"	112010	12/01/2018
"35 ANNABELLA PARK, KENNELL HILL, MALLOW"	Cork	"190,000"	197051	12/01/2018
"37 COLLEGE VALE, MULLINGAR, CO WESTMEATH"	Westmeath	"206,000"	197934	12/01/2018
"37 TRALEE MARINA, TRALEE, KERRY"	Kerry	"110,000"	107639	12/01/2018
"38 CLONMULLION, ATHY, COUNTY KILDARE"	Kildare	"33,333"	31973	12/01/2018
"38 OAKDALE CLOSE, BALLYCULLEN, DUBLIN 24"	Dublin	"140,000"	138139	12/01/2018
"39 CHANDLERS WALK, RUSHBROOKE LINKS, COBH"	Cork	"167,500"	172977	12/01/2018
"39d McKelvey Avenue, Finglas, Dublin 11"	Dublin	"264,317"	275090	12/01/2018
"4 ASHLEIGH COURT, CASTLEKNOCK, DUBLIN 15"	Dublin	"266,000"	262592	12/01/2018
"4 CLARA MEADOWS, DUNFANAGHY, DONEGAL"	Donegal	"120,000"	117326	12/01/2018
"4 Larkfield Glade, Clay Farm, Leopardstown"	Dublin	"427,313"	437431.8	12/01/2018
"4 MARTELLO TERRACE, STRAND RD, SUTTON DUBLIN 13"	Dublin	"100,000"	95154	12/01/2018
"4 Monalin, Wicklow Hills, Newtownmountkennedy"	Wicklow	"242,290"	250772	12/01/2018
"4 The Green, Mount Hamilton, Carrickmacross Road"	Louth	"211,454"	221069	12/01/2018
"40 The Way, The Paddocks, Hansfield"	Dublin	"259,912"	266592.9	12/01/2018
"42 FOXHILL AVE, AYRFIELD, BALDOYLE"	Dublin	"340,000"	327460	12/01/2018
"43 WALNUT LAWN, DRUMCONDRA, DUBLIN 9"	Dublin	"625,000"	616720	12/01/2018
"44 BEECH PARK DR, FOXROCK, DUBLIN 18"	Dublin	"792,500"	794719	12/01/2018
"44 MYRTLE HOUSE, LONGFIELD RD, THE COAST DUBLIN 13"	Dublin	"250,000"	258036	12/01/2018
"45 THE MALTINGS, BONHAM ST, DUBLIN"	Dublin	"187,000"	182064	12/01/2018
"46 HYBRAZIL, SOUTH CIRCULAR, KILMAINHAM DUBLIN 9"	Dublin	"190,000"	185311	12/01/2018
"47 BRUACH NA HABHANN, KILLARNEY, KERRY"	Kerry	"225,000"	234236	12/01/2018
"47 KINCORA GROVE, CLONTARF, DUBLIN 3"	Dublin	"705,000"	672124	12/01/2018
"49 LANDEN PARK, OLDTOWN DEMESNE, NAAS"	Kildare	"393,000"	400350	12/01/2018
"5 CEOL NA MARA, RUSH, DUBLIN"	Dublin	"218,000"	212653	12/01/2018
"5 MONASTERY GATE AVE, MONASTERY RD, CLONDALKIN DUBLIN 22"	Dublin	"257,000"	262302	12/01/2018
"5 ROCHFORD WALK, BAKERS WALK, KILCOCK"	Kildare	"240,000"	229451	12/01/2018
"53 Orwell Gate, Block A, Marianella"	Dublin	"493,392"	509570.07	12/01/2018
"53 WYNBERG PARK, BLACKROCK, DUBLIN"	Dublin	"660,000"	633834	12/01/2018
"55 BRIDGEWATER QUAY, ISLANDBRIDGE, CONNINGHAM RD"	Dublin	"410,000"	419204	12/01/2018
"55 THE MAPLES, LISMONAGHAN, LETTERKENNY"	Donegal	"160,000"	165121	12/01/2018
